item_key,main_category,sub_category,brnd,elasticity_item,source,n_obs,cat_reg_elasticity,cat_promo_elasticity,cat_se,elasticity_reconciled,reconciled_source
44996476451352,im14,sc51,b481,-1.3813256462422638,item_ridge,267.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.3811256885450436,item
81623003875689,im14,sc51,b283,-0.3795921001206875,item_ridge,910.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.379182630433547,item
185218561834644,im8,sc37,b546,-0.6093625914995545,item_ridge,795.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.6090620448588742,item
81708851723990,im5,sc78,b153,-0.1759143911090601,item_ridge,612.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.17630678850364154,item
272780578492044,im20,sc72,b520,-0.9355367240713932,item_ridge,1062.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.9356925118696113,item
178868111044736,im16,sc75,b218,-0.2630790759710043,item_ridge,412.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.26331223189786934,item
47359064340687,im15,sc63,b350,-0.2395602040407413,item_ridge,793.0,-0.3701674932352681,-0.4867729418820625,0.0094473752650418,-0.2395744748390243,item
258224374683932,im20,sc72,b520,-0.2197358194037106,item_ridge,587.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.21981913271220818,item
254436640984387,im16,sc83,b324,-1.0754465436118257,item_ridge,523.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-1.0760068238266163,item
197197079475794,im6,sc34,b332,-0.5472282438368539,item_ridge,229.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.5471465534394214,item
221936857866892,im5,sc78,b153,-1.6485584756612348,item_ridge,368.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-1.648950873055814,item
62318183048111,im6,sc34,b332,-0.7280456701132985,item_ridge,315.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7279492822803469,item
217245011780127,im5,sc78,b302,-1.973839944050621,item_ridge,456.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-1.9741625636658273,item
150133429909479,im17,sc67,b551,-0.690306762217688,item_ridge,348.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.6899890065208881,item
254996225991927,im14,sc51,b169,-1.1743503582069938,item_ridge,260.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.174130609474896,item
31675756772132,im9,sc43,b316,-0.8378193989202918,item_ridge,872.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.8395619303532676,item
70293862356744,im17,sc55,b391,-0.5825053462263596,category_fe_positive_fallback,665.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.6443482333568126,sub_category
116402891405540,im14,sc51,b66,-0.367579241167615,item_ridge,743.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.367138378804461,item
136705391598504,im9,sc39,b460,-0.0761167964489994,item_ridge,434.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.07746008110699791,item
158272687220920,im14,sc51,b122,-0.998119583297852,item_ridge,343.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.9974112007391018,item
213927386834390,im14,sc51,b481,-2.2758890284899453,item_ridge,145.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-2.275287790499328,item
270303709288591,im20,sc89,b332,-0.9228318320051906,item_ridge,567.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.9228887835802657,item
153812972840062,im6,sc22,b24,-0.4448951619617057,item_ridge,779.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.44471318270551724,item
211295976155929,im16,sc83,b324,-0.8241368633386474,item_ridge,590.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.8244265571790785,item
27885921918473,im14,sc51,b122,-0.4547142583452114,category_fe_positive_fallback,262.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.6979409003363024,sub_category
151190528447321,im16,sc31,b1,-0.2129279901581804,item_ridge,360.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.2131676810928506,item
42804983606192,im19,sc59,b476,-0.1762179383070413,item_ridge,1059.0,-0.3484302192705804,-0.4712393146436414,0.0168972418100549,-0.17629698676139005,item
86600654978059,im16,sc73,b153,-0.7311111818334803,category_fe_positive_fallback,826.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.05497441232417351,sub_category
241861512197102,im20,sc57,b395,-0.8820402269159248,item_ridge,168.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.8820647357403139,item
230941828482534,im14,sc99,b346,-0.2143878006602786,item_ridge,317.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.21419735497168754,item
94109723872378,im14,sc51,b346,-0.6710981035610692,item_ridge,188.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.6709889116444989,item
194014066381830,im20,sc92,b520,-0.6719321285344858,category_fe_positive_fallback,705.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.504697012925296,sub_category
223092578644750,im16,sc83,b153,-0.3212329267996062,item_ridge,932.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.321583024887617,item
80026176673917,im4,sc3,b496,-0.4985299130883885,item_ridge,426.0,-0.6597748090798966,-0.6259883664315813,0.0291194429147193,-0.498440099918339,item
113795368523161,im14,sc51,b283,-0.2266704117016567,item_ridge,1054.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.2263087134780164,item
91294708145317,im9,sc42,b224,-0.3158839403745348,item_ridge,843.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.31756625352220796,item
95151998364850,im5,sc78,b348,-0.3313488167709722,item_ridge,754.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.3316960638377261,item
255550243710339,im6,sc22,b332,-0.6485663868104944,item_ridge,276.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6485041307491651,item
31682799002197,im19,sc59,b476,-0.3793008136780771,item_ridge,1057.0,-0.3484302192705804,-0.4712393146436414,0.0168972418100549,-0.3793752298033417,item
87353603854685,im5,sc78,b153,-0.5329307810791537,category_fe_positive_fallback,391.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.30769732064234073,sub_category
16898003074607,im12,sc84,b414,-0.4545682273294731,item_ridge,146.0,-0.7159602082500641,-1.7759215692028727,0.0614701148056001,-0.4541300965737408,item
56219533706964,im2,sc6,b166,-0.7393400558468726,category_fe_positive_fallback,275.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.6985609852903643,sub_category
279956010579014,im6,sc34,b153,-0.4023584543334909,item_ridge,331.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.402291119570755,item
62493537978617,im4,sc1,b484,-0.6597748090798966,category_fe_low_n,27.0,-0.6597748090798966,-0.6259883664315813,0.0291194429147193,-0.32224800218950433,item
37362592886047,im14,sc51,b66,-1.2371280861521632,item_ridge,411.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.2369492843887788,item
102727950197378,im7,sc33,b24,-0.712375224530957,category_fe_positive_fallback,714.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.5987735288605195,sub_category
14599650877349,im16,sc31,b332,-0.7541671443795569,item_ridge,741.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.7545929192789307,item
129532752091524,im8,sc81,b153,-0.4570068652730253,item_ridge,817.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.45681761419949873,item
8116231202775,im14,sc51,b344,-0.4943156878644507,item_ridge,537.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.4941068583240095,item
62918974306117,im14,sc51,b283,-0.4547142583452114,category_fe_positive_fallback,902.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.6979409003363024,sub_category
101540004679971,im6,sc34,b332,-0.6751326916160814,item_ridge,849.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6748913802328721,item
227696505217549,im6,sc34,b332,-0.2626487573474153,item_ridge,771.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.26249357977237703,item
74293528028291,im16,sc30,b301,-0.5186340999723229,item_ridge,836.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.5189519798846548,item
136996818779807,im8,sc81,b480,-0.5618871444173977,item_ridge,219.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.5617936775606763,item
233711459313654,im2,sc6,b480,-0.9271518147908868,item_ridge,480.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.9273060125185205,item
156242751634684,im20,sc92,b24,-0.7541423666139729,item_ridge,827.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7542328581360702,item
203118947140292,im14,sc99,b369,-0.4547142583452114,category_fe_positive_fallback,276.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.7841611611925259,sub_category
1229038828612,im14,sc51,b169,-1.476721673681715,item_ridge,361.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.4764875935105666,item
20213550319203,im16,sc83,b324,-0.7311111818334803,category_fe_positive_fallback,609.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.5529884842673374,sub_category
81258746185207,im2,sc6,b425,-0.486832717786233,item_ridge,399.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.48707836400849086,item
134014102661023,im8,sc37,b520,-0.3981771762805946,item_ridge,1044.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.3979757830245798,item
137321571965101,im20,sc57,b520,-0.3929858440855338,item_ridge,281.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.3930111591212523,item
70275679345672,im19,sc69,b63,-0.0225317842626771,item_ridge,619.0,-0.3484302192705804,-0.4712393146436414,0.0168972418100549,-0.022580566555802786,item
102910190149634,im14,sc51,b66,-1.1991677835992116,item_ridge,347.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.1988320184557568,item
216361572479715,im9,sc58,b224,-0.1582576699160694,item_ridge,803.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.16069744243152398,item
138147000828833,im7,sc33,b332,-0.4642884256786537,item_ridge,829.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.4648927145390108,item
93607199908949,im2,sc7,b546,-0.6231160798270025,item_ridge,270.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.6231974533068245,item
258398206858279,im3,sc16,b24,-0.6699288454521628,item_ridge,708.0,-0.4340556041136897,-0.8987359235912883,0.0202666082602156,-0.6681506002558973,item
18313283074949,im14,sc51,b122,-0.4547142583452114,category_fe_positive_fallback,220.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.6979409003363024,sub_category
241619041670970,im6,sc34,b332,-0.587812127545068,item_ridge,729.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.58756637275112,item
163031907957193,im16,sc83,b324,-1.04820124054989,item_ridge,807.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-1.048537162130814,item
217641917333340,im14,sc51,b283,-0.478150906599657,item_ridge,303.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.4780137342544637,item
248500808370505,im9,sc39,b224,-1.216929506022561,item_ridge,155.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-1.2176544967239256,item
104851821179869,im2,sc6,b166,-0.4503473583325187,item_ridge,803.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.45061051596864166,item
105273146992084,im20,sc89,b520,-0.6601043405310152,item_ridge,813.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.660352313819663,item
93741921172549,im14,sc51,b369,-0.8844546176505723,item_ridge,360.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.8843351889918238,item
118009898234949,im20,sc89,b135,-1.9775155923350056,item_ridge,829.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.9783104943474712,item
136010395820656,im5,sc26,b551,-1.31622897685996,item_ridge,876.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-1.318945351185922,item
278588316198970,im20,sc72,b395,-1.117996631251641,item_ridge,645.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.1182409091076242,item
7061948800396,im14,sc51,b273,-1.332040439135087,item_ridge,481.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.3311382409244228,item
223896993818396,im17,sc67,b551,-1.4625567540314626,item_ridge,348.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-1.4616863797315314,item
232925954207597,im9,sc43,b224,-0.2109485329307622,item_ridge,771.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.21756030447472205,item
227893104644055,im20,sc89,b520,-1.90592402451081,item_ridge,900.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.9063414005015247,item
54358093789905,im6,sc34,b556,-0.4398958391418017,item_ridge,937.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.4392395815557367,item
155578817996563,im6,sc34,b332,-1.1705104823574093,item_ridge,1006.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.1695736062931357,item
265012382185854,im20,sc57,b520,-1.47071560178078,item_ridge,941.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.471000678106567,item
162400933634819,im6,sc34,b520,-0.7783962674139179,item_ridge,310.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7781850345034025,item
273147568020627,im20,sc89,b563,-0.6719321285344858,category_fe_positive_fallback,936.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7049611698243912,sub_category
215413123942023,im6,sc34,b332,-0.8748230852926945,item_ridge,358.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.8746467160664403,item
150245366176864,im9,sc58,b224,-0.6990257650229246,category_fe_low_n,,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.6004875735489288,sub_category
254862655809153,im20,sc72,b520,-0.5841031893409887,item_ridge,1070.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.5843083180306475,item
143961987527232,im14,sc51,b68,-0.4813940750506396,item_ridge,172.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.48110881116859827,item
273296986673338,im20,sc89,b332,-0.7087285066160511,item_ridge,915.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7090189112481681,item
4693255693835,im14,sc51,b122,-1.4193691765969152,item_ridge,328.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.4189835926415257,item
213101881351856,im3,sc16,b24,-1.045450555821109,item_ridge,667.0,-0.4340556041136897,-0.8987359235912883,0.0202666082602156,-1.0398954180108029,item
219626549476043,im6,sc34,b520,-0.9417636006047924,item_ridge,390.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.9415581783083221,item
271863676733300,im19,sc49,b322,-0.6337609787107195,item_ridge,305.0,-0.3484302192705804,-0.4712393146436414,0.0168972418100549,-0.6338285528641968,item
258033432329233,im6,sc34,b153,-0.8130955872548109,item_ridge,564.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.8127107195246506,item
245940248759680,im6,sc34,b24,-0.5048880872275066,item_ridge,802.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.5033701497589047,item
85088531917620,im11,sc13,b358,-0.3954087848279526,category_fe_positive_fallback,830.0,-0.3954087848279526,-0.4174127415726866,0.0176249681656319,-0.48767448486549586,main_category
40556897138991,im14,sc99,b369,-1.549280379544147,item_ridge,220.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.549077647036934,item
46642755396793,im6,sc34,b556,-0.3924177188773601,item_ridge,938.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.39200995049185255,item
66638276848471,im16,sc83,b324,-0.7311111818334803,category_fe_positive_fallback,479.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.5529884842673374,sub_category
152949795943586,im20,sc92,b332,-0.3850887532715573,item_ridge,705.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.38519892387689053,item
148428489105386,im9,sc39,b460,-0.3499293278452833,item_ridge,698.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.3521015641354075,item
187990528223809,im6,sc34,b556,-0.7540643423936192,category_fe_positive_fallback,902.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.0002026257281673,sub_category
276828263802456,im17,sc55,b505,-1.5246757506680408,item_ridge,768.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-1.5237453436746229,item
58236295175808,im20,sc89,b460,-0.7662401001060796,item_ridge,881.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.766387238453019,item
122040131064446,im6,sc9,b24,-0.8624177415105418,item_ridge,998.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.8619695925720681,item
246955615942631,im14,sc51,b283,-0.0909778699028404,item_ridge,970.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.09022581057746042,item
173156703372281,im20,sc72,b510,-1.0527811324975416,item_ridge,747.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.0529111983228485,item
179334972050955,im3,sc20,b348,-0.4888313575005469,item_ridge,788.0,-0.4340556041136897,-0.8987359235912883,0.0202666082602156,-0.4860165595630819,item
215798249882287,im6,sc34,b24,-0.6513136985394796,item_ridge,147.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6512357679511335,item
31244706081814,im20,sc72,b153,-0.4808034651121485,item_ridge,651.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.48090279398868757,item
246230850602250,im14,sc99,b273,-0.6967810103949265,item_ridge,260.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.6965728170794411,item
43798073661796,im6,sc34,b24,-0.7540643423936192,category_fe_low_n,,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.0002026257281673,sub_category
173846112276332,im19,sc59,b476,-0.0742139892216669,item_ridge,685.0,-0.3484302192705804,-0.4712393146436414,0.0168972418100549,-0.07430573922350053,item
231239159491928,im20,sc89,b332,-0.6719321285344858,category_fe_positive_fallback,567.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7049611698243912,sub_category
187897061913990,im17,sc55,b301,-0.911164166941393,item_ridge,210.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.910769204566712,item
245761175803680,im8,sc37,b496,-0.181985180313236,item_ridge,75.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.18194505598636748,item
213970775833980,im14,sc51,b122,-0.5512341965126237,item_ridge,469.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.5508854648290751,item
102392472073863,im6,sc22,b24,-0.6525600616243491,item_ridge,668.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6523821871634111,item
202498930410110,im5,sc78,b153,-0.5329307810791537,category_fe_positive_fallback,545.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.30769732064234073,sub_category
147316561673388,im16,sc83,b153,-0.882161149972111,item_ridge,821.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.8823528410026941,item
270694730581945,im17,sc55,b391,-0.6099106039993781,item_ridge,804.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.6093221906656694,item
43690124958978,im6,sc34,b332,-0.1847040414101677,item_ridge,904.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.18446102102282777,item
109999215338205,im20,sc57,b332,-0.4430582240243343,item_ridge,943.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.44319318380074024,item
102617015425173,im6,sc34,b153,-0.7282658876132445,item_ridge,290.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7282023126595937,item
151443097296597,im20,sc57,b520,-0.2795888599853921,item_ridge,910.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.27969834348381595,item
218889800369144,im6,sc34,b218,-0.7540643423936192,category_fe_low_n,,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.0002026257281673,sub_category
189931768323602,im16,sc97,b332,-0.1588783028483409,item_ridge,698.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.15928313029756683,item
137830294373012,im15,sc63,b547,-0.3701674932352681,category_fe_positive_fallback,842.0,-0.3701674932352681,-0.4867729418820625,0.0094473752650418,-0.3596437625319346,sub_category
73970184888758,im20,sc72,b486,-0.2219316004588843,item_ridge,366.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.2220158844078688,item
74490891612373,im14,sc51,b143,-0.056128286331913,item_ridge,160.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.055990431537242355,item
114834045059328,im14,sc51,b122,-0.1384408496432707,item_ridge,359.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.13820199232577274,item
195727149279034,im7,sc21,b301,-0.3796970463560418,item_ridge,850.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.38096219229428285,item
6530784700875,im7,sc33,b24,-0.491650620192104,item_ridge,762.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.49290336520493694,item
257612139683906,im3,sc20,b153,-0.0926296326070778,item_ridge,501.0,-0.4340556041136897,-0.8987359235912883,0.0202666082602156,-0.0912773275481524,item
180994058599559,im14,sc51,b283,-0.4484206076791348,item_ridge,654.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.4480534498596668,item
157001007195424,im3,sc16,b236,-0.9671948093217584,item_ridge,779.0,-0.4340556041136897,-0.8987359235912883,0.0202666082602156,-0.964705266046986,item
248437912549978,im17,sc56,b505,-0.6874506892055594,item_ridge,788.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.6867550565795613,item
3346253103357,im14,sc51,b66,-1.816695605923045,item_ridge,265.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.8165570686788983,item
233692453704544,im6,sc34,b332,-0.2639589982437909,item_ridge,240.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.2639063609165753,item
204309622985760,im6,sc9,b551,-0.3721621617036362,item_ridge,906.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.37180022156859216,item
161462368988377,im20,sc57,b395,-0.5228186513787569,item_ridge,924.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.5229252325163973,item
40684613646650,im6,sc34,b153,-0.7214977972223474,item_ridge,427.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7214051691984831,item
125636880853906,im8,sc37,b332,-0.3981048001985422,item_ridge,955.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.3979049501858688,item
174374517675993,im6,sc9,b546,-0.5192950965885782,item_ridge,149.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.5192458344151882,item
248118307603517,im20,sc92,b153,-0.2487919767794781,item_ridge,825.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.248887146116443,item
85966687449844,im6,sc22,b332,-0.5324553276059557,item_ridge,237.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.5323954660085264,item
180901917521217,im14,sc51,b283,-0.491259194723302,item_ridge,512.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.4909589169527312,item
203116466308448,im20,sc72,b24,-0.4492818337720689,item_ridge,656.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.44935430826179135,item
60504050944717,im5,sc26,b541,-0.088460414204752,item_ridge,936.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.08900663720005375,item
204187827089283,im16,sc30,b153,-0.1697211269290833,item_ridge,804.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.16997370592919211,item
232643343597284,im5,sc26,b155,-0.3272072947876044,item_ridge,342.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.3273415984925966,item
201789241400226,im11,sc54,b300,-0.3035985231039502,item_ridge,257.0,-0.3954087848279526,-0.4174127415726866,0.0176249681656319,-0.3031908660788812,item
110988534578813,im5,sc26,b153,-0.5187240793061466,item_ridge,784.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.5190868630946308,item
184385756986967,im19,sc98,b476,-0.5549970925024892,item_ridge,602.0,-0.3484302192705804,-0.4712393146436414,0.0168972418100549,-0.5550371356041923,item
11876842683335,im20,sc92,b24,-0.2423627854859977,item_ridge,795.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.24243488835654553,item
118057852007251,im14,sc51,b344,-0.4220807333803455,item_ridge,575.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.42154228074175615,item
55228681689292,im5,sc78,b520,-0.993033832962197,item_ridge,704.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.9936248917992222,item
136371036773462,im14,sc51,b283,-0.0521289575126707,item_ridge,880.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.05141375045913326,item
73877508086397,im3,sc16,b24,-1.1065391549009054,item_ridge,615.0,-0.4340556041136897,-0.8987359235912883,0.0202666082602156,-1.1045655531901202,item
123481372932072,im16,sc83,b332,-0.1042538320655143,item_ridge,447.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.10443011384926593,item
89056401284942,im5,sc78,b332,-0.5329307810791537,category_fe_positive_fallback,524.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.30769732064234073,sub_category
103598027996997,im8,sc37,b153,-0.624849720755789,item_ridge,969.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.6246822788532808,item
102920676336119,im20,sc93,b486,-0.4542886728877536,item_ridge,325.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.4543361120448699,item
251964981895311,im16,sc75,b551,-0.4607930459440046,item_ridge,792.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.46101694965154927,item
148556599396082,im17,sc55,b551,-0.3159147105336014,item_ridge,348.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.3156936237232845,item
102409272102279,im20,sc92,b520,-0.5024061303773198,item_ridge,784.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.5025561430610097,item
51551799611615,im16,sc75,b218,-0.7311111818334803,category_fe_positive_fallback,416.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.9441308074038132,sub_category
102727193111178,im8,sc81,b546,-0.9509213665185082,item_ridge,284.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.9508630462897261,item
142592701137903,im6,sc34,b24,-0.5333161800582268,item_ridge,827.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.5328014280141571,item
590882946133,im2,sc95,b425,-0.7494293625615397,item_ridge,577.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.7495566582947187,item
64016425988463,im19,sc59,b476,-0.5589065317983589,item_ridge,629.0,-0.3484302192705804,-0.4712393146436414,0.0168972418100549,-0.5589468778903709,item
16930829613172,im20,sc89,b520,-0.4175207098316367,item_ridge,149.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.41756556121370797,item
24982330489325,im7,sc33,b520,-0.7835885804513284,item_ridge,928.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.784779089734359,item
135042233434209,im14,sc2,b122,-0.3978892673941815,item_ridge,338.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.39752611513520353,item
128061602317303,im9,sc44,b224,-0.121030731609192,item_ridge,626.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.12280221274773684,item
