item_key,elasticity,n_obs,se,elasticity_clipped
144183749955062,-2.754060489948382,186,0.0262838272188546,-2.754060489948382
144192246497840,-3.6349257333931653,831,0.1419958164752356,-3.6349257333931653
144334511572898,-1.53269672015927,807,0.0653429038617137,-1.53269672015927
144350243266246,-1.6352404057874779,535,0.0262838272188546,-1.6352404057874779
144363600209620,-1.914644820921267,138,0.0262838272188546,-1.914644820921267
144438684982677,-2.7125600638853924,831,0.1419958164752356,-2.7125600638853924
144458699460193,-1.359131215689998,451,0.0262838272188546,-1.359131215689998
144474008915289,-1.4300826450273991,110,0.0262838272188546,-1.4300826450273991
144650869493366,-1.9575463804895685,222,0.0672170763845647,-1.9575463804895685
144703683962405,-1.7594381011137017,289,0.0765432789165805,-1.7594381011137017
144915620026937,-0.7701530349236112,665,0.0489823470743429,-0.7701530349236112
145000066122276,-2.264143813852032,186,0.0600373091429332,-2.264143813852032
145009688375028,-2.078213382727505,861,0.043389653520373,-2.078213382727505
145092394774507,-2.0645836950246252,215,0.0653429038617137,-2.0645836950246252
145228210304844,-3.546638049674948,792,0.1419958164752356,-3.546638049674948
145319941798826,-2.5036907022750996,456,0.0600373091429332,-2.5036907022750996
145367153790963,-0.907579677790548,746,0.0452023071381502,-0.907579677790548
145419359983749,-3.233224184929159,506,0.1419958164752356,-3.233224184929159
145474936923934,-2.4520214573686627,197,0.0489823470743429,-2.4520214573686627
145676217892234,-2.8714342943311753,919,0.0653429038617137,-2.8714342943311753
145743846904794,-3.2714877809454346,585,0.1419958164752356,-3.2714877809454346
145820477308432,-1.817347061694106,569,0.0489823470743429,-1.817347061694106
145972690446459,-2.6870032679511553,862,0.0826456231190062,-2.6870032679511553
146010429619167,-2.5501037162516864,904,0.0489823470743429,-2.5501037162516864
146082959673925,-1.5011865948636225,966,0.0262838272188546,-1.5011865948636225
146141963455053,-2.3503878912776326,456,0.0600373091429332,-2.3503878912776326
146196465431803,-1.8835726021023902,584,0.0765432789165805,-1.8835726021023902
146496165903876,-1.7706374793649515,746,0.0589460608531652,-1.7706374793649515
146608882091595,-2.0576933591309956,889,0.0600373091429332,-2.0576933591309956
146689327018554,-2.5285482666194143,835,0.0489823470743429,-2.5285482666194143
146985817368160,-1.853222440811969,742,0.0653429038617137,-1.853222440811969
147178582471814,-1.5131573107894771,804,0.0262838272188546,-1.5131573107894771
147263628994422,-1.7609521205988323,480,0.0262838272188546,-1.7609521205988323
147312511114898,-1.9395655062942345,613,0.0826456231190062,-1.9395655062942345
147316561673388,-3.7646389985494624,821,0.1419958164752356,-3.7646389985494624
147390711426063,-0.43846590843494604,776,0.0687563201086147,-0.43846590843494604
147467237707047,-2.751569375221116,807,0.0600373091429332,-2.751569375221116
147607246875787,-1.3957597108459954,383,0.0489823470743429,-1.3957597108459954
147679592560369,-1.029938544583037,695,0.0687563201086147,-1.029938544583037
147837742883496,-2.400652154212004,385,0.0600373091429332,-2.400652154212004
148024290503356,-2.672503006204612,788,0.0589460608531652,-2.672503006204612
148119842951397,-2.052449768983624,102,0.0653429038617137,-2.052449768983624
148248664671124,-1.4825560460431881,193,0.0452023071381502,-1.4825560460431881
148428489105386,-0.6410349457874379,698,0.0687563201086147,-0.6410349457874379
148556599396082,-2.129009137993169,348,0.0489823470743429,-2.129009137993169
148567268114659,-2.1685460138189,930,0.0653429038617137,-2.1685460138189
148639007552078,-1.9426922140155614,364,0.0653429038617137,-1.9426922140155614
148907049945338,-2.7149487691613476,312,0.0826456231190062,-2.7149487691613476
148956341940345,-2.102350346283346,708,0.0653429038617137,-2.102350346283346
149004134357731,-3.815947646909952,834,0.1419958164752356,-3.815947646909952
149141937763339,-3.3598935011412445,817,0.1419958164752356,-3.3598935011412445
149332083559257,-1.018629961226809,166,0.0262838272188546,-1.018629961226809
149480826985848,-3.7797452197945165,802,0.2412374540535765,-3.7797452197945165
149677329867588,-1.963591328984431,461,0.0262838272188546,-1.963591328984431
149692468392726,-1.8512932915278917,177,0.0262838272188546,-1.8512932915278917
149831547610060,-2.8111300189469635,360,0.0262838272188546,-2.8111300189469635
150117619622128,-1.763102370049712,630,0.0600373091429332,-1.763102370049712
150133429909479,-2.5034011896772554,348,0.0489823470743429,-2.5034011896772554
150157855352247,-2.212793093251651,529,0.0826456231190062,-2.212793093251651
150314171622217,-1.8479589621324726,395,0.0653429038617137,-1.8479589621324726
150341394396280,-2.39555520004326,779,0.0600373091429332,-2.39555520004326
150387270467161,-2.0724971964381864,530,0.0262838272188546,-2.0724971964381864
150559803859725,-3.0958681906860845,719,0.0600373091429332,-3.0958681906860845
150716726977205,-1.1720554640331473,910,0.0262838272188546,-1.1720554640331473
150799781586484,-1.5218019235669995,220,0.0262838272188546,-1.5218019235669995
150969302386654,-4.223147436811751,580,0.1010329955898673,-4.223147436811751
150991726941898,-1.7041885821338836,358,0.0262838272188546,-1.7041885821338836
151065114844954,-2.243119462783029,799,0.0600373091429332,-2.243119462783029
151190528447321,-3.095405838735532,360,0.1419958164752356,-3.095405838735532
151379319875160,-2.6529681648657477,632,0.0600373091429332,-2.6529681648657477
151443097296597,-2.2058022024332247,910,0.0600373091429332,-2.2058022024332247
151463912930970,-3.5965291095898797,834,0.1419958164752356,-3.5965291095898797
151491430810144,-2.596379778133552,259,0.0765432789165805,-2.596379778133552
151635580626326,-2.8815534429416463,646,0.1419958164752356,-2.8815534429416463
151701075985508,-2.427245558710802,861,0.0600373091429332,-2.427245558710802
151728918589035,-2.720560241702902,151,0.0600373091429332,-2.720560241702902
151763444736875,-1.0743572607843548,244,0.0262838272188546,-1.0743572607843548
151883133047129,-3.182698066835226,697,0.1419958164752356,-3.182698066835226
151941392254286,-1.8541410672974725,672,0.0765432789165805,-1.8541410672974725
151961589363745,-2.217308505692133,830,0.0765432789165805,-2.217308505692133
151962763295018,-3.8504330070893897,581,0.1010329955898673,-3.8504330070893897
151983822903626,-2.834865413837489,860,0.0653429038617137,-2.834865413837489
152012202811219,-1.0871655016365664,633,0.0687563201086147,-1.0871655016365664
152016039266836,-2.318405548796105,638,0.0600373091429332,-2.318405548796105
152035978072451,-1.8420901511345806,629,0.0600373091429332,-1.8420901511345806
152269016824516,-1.7050702429032847,434,0.0262838272188546,-1.7050702429032847
152335340614948,-2.4273578538430427,292,0.0262838272188546,-2.4273578538430427
152468673446988,-2.87958668271748,998,0.0653429038617137,-2.87958668271748
152666532337595,-2.122790867240815,774,0.0489823470743429,-2.122790867240815
152749160344984,-2.689181818536314,755,0.0589460608531652,-2.689181818536314
152949795943586,-2.3113020957193897,705,0.0600373091429332,-2.3113020957193897
153128214620857,-2.2715710509079843,805,0.0489823470743429,-2.2715710509079843
153137508706961,-2.039475356881383,334,0.0262838272188546,-2.039475356881383
153439219468645,-2.2150936419140663,642,0.0600373091429332,-2.2150936419140663
153665633199645,-2.0173901523710054,222,0.0589460608531652,-2.0173901523710054
153812972840062,-2.230927714487071,779,0.0653429038617137,-2.230927714487071
154269060790351,-1.8675091818587086,931,0.1062563664002187,-1.8675091818587086
154299401950874,-1.698227212728888,657,0.0452023071381502,-1.698227212728888
154346269170606,-3.012075620083428,759,0.1010329955898673,-3.012075620083428
154557098233143,-2.883136688462131,798,0.0826456231190062,-2.883136688462131
154633886297033,-3.537136464329127,365,0.1010329955898673,-3.537136464329127
154875957500860,-2.3904983710687535,779,0.0653429038617137,-2.3904983710687535
154928563530175,-1.6253935380281375,898,0.0653429038617137,-1.6253935380281375
154956643745352,-1.794344590965508,622,0.0262838272188546,-1.794344590965508
155335976186971,-2.521792060729675,323,0.043389653520373,-2.521792060729675
155518100026048,-1.6997318182111472,728,0.0600373091429332,-1.6997318182111472
155541362292937,-2.9136819668755702,1006,0.1781219332485197,-2.9136819668755702
155578785127935,-1.8985242390834902,774,0.0262838272188546,-1.8985242390834902
155578817996563,-2.956543034882775,1006,0.0653429038617137,-2.956543034882775
155622570891853,-1.935994843026938,348,0.0672170763845647,-1.935994843026938
155809351028928,-1.99698240464736,962,0.0653429038617137,-1.99698240464736
155821864804768,-2.6183509750798257,775,0.0600373091429332,-2.6183509750798257
155875696900726,-1.9659995497844185,959,0.0262838272188546,-1.9659995497844185
155894540080930,-2.793620273498665,901,0.1419958164752356,-2.793620273498665
156242751634684,-2.6803557090618053,827,0.0600373091429332,-2.6803557090618053
156379683656804,-2.51593726406888,212,0.0653429038617137,-2.51593726406888
156391148918816,-2.662575275113103,402,0.0262838272188546,-2.662575275113103
156675618118815,-2.511088653070546,106,0.0826456231190062,-2.511088653070546
156685668260635,-2.9081209495824556,547,0.0262838272188546,-2.9081209495824556
156886762040006,-1.4004175892129125,365,0.0262838272188546,-1.4004175892129125
156995084198890,-2.0111285441476388,748,0.0765432789165805,-2.0111285441476388
157001007195424,-3.595953186765219,779,0.1010329955898673,-3.595953186765219
157112913790574,-2.2469929796911705,837,0.0653429038617137,-2.2469929796911705
157141896324457,-1.7297326639267117,136,0.0262838272188546,-1.7297326639267117
157165866233028,-1.5947567530581508,799,0.0765432789165805,-1.5947567530581508
157210796918355,-1.9914047901177785,444,0.0262838272188546,-1.9914047901177785
157365228095806,-1.251623109108029,24,0.0262838272188546,-1.251623109108029
157473709748251,-2.4724028421211175,311,0.0600373091429332,-2.4724028421211175
157511128456123,-0.4759141000900522,734,0.0687563201086147,-0.4759141000900522
157624208137887,-1.9999118232267068,878,0.0589460608531652,-1.9999118232267068
157741570084238,-3.14252107872764,515,0.0600373091429332,-3.14252107872764
157776210596023,-2.165290286534713,743,0.0600373091429332,-2.165290286534713
157845072419409,-2.5456823986550337,348,0.0489823470743429,-2.5456823986550337
157942711191560,-2.5717688213511005,810,0.0589460608531652,-2.5717688213511005
158263835831735,-3.3437658925302207,1006,0.0653429038617137,-3.3437658925302207
158272687220920,-2.235021566614938,343,0.0262838272188546,-2.235021566614938
158331507661001,-2.410748935098262,732,0.0262838272188546,-2.410748935098262
158352657748411,-2.504718476287689,255,0.0262838272188546,-2.504718476287689
158368061989307,-2.1834767956208805,672,0.0589460608531652,-2.1834767956208805
158517748687998,-2.059405354324871,627,0.0589460608531652,-2.059405354324871
158534256914913,-1.5097280539805271,662,0.0262838272188546,-1.5097280539805271
158589254053538,-2.188269820641567,801,0.0489823470743429,-2.188269820641567
158619931262250,-2.5563415287172133,196,0.0262838272188546,-2.5563415287172133
158863447221099,-1.3908262959135749,177,0.0262838272188546,-1.3908262959135749
158864986705753,-1.4638898650656338,154,0.0765432789165805,-1.4638898650656338
158913760047265,-2.9831941732700447,834,0.1419958164752356,-2.9831941732700447
158929177295243,-3.1297958387210976,615,0.0653429038617137,-3.1297958387210976
159138380923629,-2.4794740474321597,297,0.0653429038617137,-2.4794740474321597
159734430007289,-2.1978716038489523,155,0.0653429038617137,-2.1978716038489523
159783266443916,-2.2199605900953343,847,0.0600373091429332,-2.2199605900953343
159873254216576,-2.3669504837792408,939,0.0653429038617137,-2.3669504837792408
159984119783390,-2.4814002888045614,725,0.0653429038617137,-2.4814002888045614
160045354495644,-2.4994605023057312,462,0.0262838272188546,-2.4994605023057312
160069753483773,-2.7944711154308517,870,0.1781219332485197,-2.7944711154308517
160283821680658,-2.475180937247227,345,0.0262838272188546,-2.475180937247227
160593684266953,-2.344697031552464,964,0.0489823470743429,-2.344697031552464
160637976361942,-2.092186788557335,696,0.1419958164752356,-2.092186788557335
160670946389472,-1.680165548167687,839,0.0262838272188546,-1.680165548167687
161078459152874,-3.3033630042699964,562,0.1781219332485197,-3.3033630042699964
161226417550950,-2.4544883823410206,404,0.1062563664002187,-2.4544883823410206
161301389174781,-2.4516249074331693,831,0.0765432789165805,-2.4516249074331693
161385304850931,-1.7657532017828594,936,0.0826456231190062,-1.7657532017828594
161462368988377,-2.449031993826589,924,0.0600373091429332,-2.449031993826589
161517735644275,-3.204043592554717,522,0.1010329955898673,-3.204043592554717
161592285385643,-2.4033020453294665,794,0.0489823470743429,-2.4033020453294665
161639561864038,-1.877610830686478,751,0.0600373091429332,-1.877610830686478
161905429633569,-1.8627925607572389,457,0.0262838272188546,-1.8627925607572389
161992002723668,-2.200628788205006,353,0.1062563664002187,-2.200628788205006
162106022825496,-1.2013781543918807,250,0.0687563201086147,-1.2013781543918807
162375374443135,-4.003330516020661,688,0.1419958164752356,-4.003330516020661
162400933634819,-2.5644288199392835,310,0.0653429038617137,-2.5644288199392835
162459332260281,-3.1024380300019097,624,0.1010329955898673,-3.1024380300019097
162625708324343,-1.730367432491466,136,0.0262838272188546,-1.730367432491466
162758218306117,-2.2018395451661177,779,0.043389653520373,-2.2018395451661177
162793803195499,-2.1932571023227925,690,0.0653429038617137,-2.1932571023227925
162828198243371,-2.055737905571917,186,0.0600373091429332,-2.055737905571917
162889571446273,-3.1411395791326906,793,0.0600373091429332,-3.1411395791326906
163031907957193,-3.930679089127241,807,0.1419958164752356,-3.930679089127241
163032588387671,-3.4852385409337305,929,0.043389653520373,-3.4852385409337305
163122429797666,-1.2628737093589812,623,0.0452023071381502,-1.2628737093589812
163155022955176,-3.4638315198971004,777,0.1419958164752356,-3.4638315198971004
163291541413366,-2.228394236976744,716,0.0653429038617137,-2.228394236976744
163308424686284,-1.8654658426745159,632,0.0262838272188546,-1.8654658426745159
163333177729970,-3.1041419183589722,452,0.1781219332485197,-3.1041419183589722
163355943876416,-2.2834523604867663,452,0.0826456231190062,-2.2834523604867663
163539680269906,-2.0779069801103636,783,0.0489823470743429,-2.0779069801103636
163556792315622,-1.9353578258548074,402,0.0653429038617137,-1.9353578258548074
163595612906408,-2.713517306516444,388,0.0826456231190062,-2.713517306516444
163684869132783,-2.264524335126044,336,0.0600373091429332,-2.264524335126044
163817869712448,-1.004435280518762,125,0.0765432789165805,-1.004435280518762
163958653834781,-2.057040757715144,640,0.0765432789165805,-2.057040757715144
164188104473231,-2.66842197422183,626,0.1781219332485197,-2.66842197422183
164250038439455,-0.6381027419606589,758,0.0687563201086147,-0.6381027419606589
164360339911879,-2.4877906214671386,569,0.0589460608531652,-2.4877906214671386
164501932483970,-2.7621479071126585,824,0.1419958164752356,-2.7621479071126585
164597265773193,-3.684895697623648,837,0.1419958164752356,-3.684895697623648
164623619383395,-2.8754000200759133,508,0.0653429038617137,-2.8754000200759133
164708256253600,-4.454364628089442,674,0.2412374540535765,-4.454364628089442
164817957189186,-2.3471170475061003,783,0.0600373091429332,-2.3471170475061003
164830725371119,-1.5900875499712364,363,0.0262838272188546,-1.5900875499712364
164896065537764,-2.0146034103152877,762,0.0589460608531652,-2.0146034103152877
164916783937305,-2.1076983381743246,861,0.0653429038617137,-2.1076983381743246
164939445935648,-2.6001802720642413,616,0.0262838272188546,-2.6001802720642413
165163373686908,-2.0102854589382466,682,0.0600373091429332,-2.0102854589382466
165349084371644,-1.9924763404532382,804,0.043389653520373,-1.9924763404532382
165483616105820,-0.9041542347488618,488,0.0687563201086147,-0.9041542347488618
165617354488181,-2.282317195837363,262,0.0262838272188546,-2.282317195837363
165617980367623,-2.582663233021766,768,0.0600373091429332,-2.582663233021766
165826600550650,-2.214633068061386,173,0.0653429038617137,-2.214633068061386
165960908868904,-1.3404225304593778,282,0.0262838272188546,-1.3404225304593778
165971823173449,-1.2828477859833889,356,0.0653429038617137,-1.2828477859833889
166064183242809,-2.620620014114737,616,0.1062563664002187,-2.620620014114737
166066258026901,-2.7012038092700195,862,0.1781219332485197,-2.7012038092700195
166089175275020,-3.733452919216163,753,0.1010329955898673,-3.733452919216163
166122491071574,-2.9315755095554232,1008,0.1781219332485197,-2.9315755095554232
166463616086505,-1.9611695560991205,350,0.0262838272188546,-1.9611695560991205
166606012599388,-2.322757983844029,595,0.0653429038617137,-2.322757983844029
166923102168881,-2.1850252262290146,831,0.043389653520373,-2.1850252262290146
166993346607397,-2.5376969505795324,1003,0.0653429038617137,-2.5376969505795324
167060822011021,-2.9911792479135295,749,0.1781219332485197,-2.9911792479135295
167206045526979,-2.1300458820568116,304,0.0262838272188546,-2.1300458820568116
167211492608660,-2.8857742697694313,384,0.0765432789165805,-2.8857742697694313
167243736235459,-2.645190967354271,853,0.043389653520373,-2.645190967354271
167371302384959,-2.3026952871031297,221,0.0653429038617137,-2.3026952871031297
167375412749657,-2.7942073349104026,522,0.1010329955898673,-2.7942073349104026
167640288361930,-1.1973212992536861,940,0.0452023071381502,-1.1973212992536861
167701712171507,-2.7584438717918793,827,0.0489823470743429,-2.7584438717918793
167715185653147,-1.7461842834060235,528,0.0262838272188546,-1.7461842834060235
167757059991088,-2.8827954549729156,281,0.0653429038617137,-2.8827954549729156
167917846804557,-2.3812657481521393,759,0.0489823470743429,-2.3812657481521393
167994020781091,-2.87039933828651,608,0.0826456231190062,-2.87039933828651
168130736529890,-1.8279197170679702,502,0.0653429038617137,-1.8279197170679702
168483686197533,-2.1060665662830074,913,0.0600373091429332,-2.1060665662830074
168504070998794,-0.37122266002135385,858,0.0687563201086147,-0.37122266002135385
168696113057303,-2.1808297824593703,83,0.0262838272188546,-2.1808297824593703
168843174919580,-3.371160914387679,153,0.1419958164752356,-3.371160914387679
168858521721618,-1.8556464805523838,126,0.0653429038617137,-1.8556464805523838
168976034494270,-2.4838513637753157,551,0.0653429038617137,-2.4838513637753157
168979433659179,-2.117549914679415,515,0.0765432789165805,-2.117549914679415
169019908170621,-2.4563160737166845,341,0.0262838272188546,-2.4563160737166845
169042858419721,-1.8070503672196092,887,0.0765432789165805,-1.8070503672196092
169076467441036,-1.0965040138928996,593,0.0687563201086147,-1.0965040138928996
169099351572753,-2.614859017137844,409,0.1781219332485197,-2.614859017137844
169278023694598,-2.1855641085199777,835,0.0589460608531652,-2.1855641085199777
169335597486064,-2.799992335197488,292,0.0826456231190062,-2.799992335197488
169371153871141,-2.605521720087113,577,0.0653429038617137,-2.605521720087113
169415468809329,-1.7057505463411569,756,0.0653429038617137,-1.7057505463411569
169483564623682,-2.015564252465148,615,0.1781219332485197,-2.015564252465148
169521578144415,-2.343156885595416,927,0.0489823470743429,-2.343156885595416
169603327314690,-1.6289510118858663,1070,0.0262838272188546,-1.6289510118858663
169620424858224,-1.4084029286344122,495,0.0262838272188546,-1.4084029286344122
169656204509465,-1.806238292779149,312,0.0262838272188546,-1.806238292779149
169676827049308,-1.8502204109671099,216,0.0765432789165805,-1.8502204109671099
169678079626407,-2.8592412590129954,682,0.0600373091429332,-2.8592412590129954
169682504248479,-3.5454489892553864,456,0.0600373091429332,-3.5454489892553864
169725593088889,-2.0949270244055596,798,0.1062563664002187,-2.0949270244055596
169883588651725,-2.3824988777384646,298,0.0489823470743429,-2.3824988777384646
170043872779977,-2.1495797614399605,1068,0.0262838272188546,-2.1495797614399605
170191633267278,-2.0597019525478446,106,0.0765432789165805,-2.0597019525478446
170248428817467,-2.9851989210222643,917,0.0600373091429332,-2.9851989210222643
170347069799225,-3.194682245398284,348,0.1419958164752356,-3.194682245398284
170429158734717,-2.781929063055004,713,0.0489823470743429,-2.781929063055004
170480972491957,-0.9691223143815069,341,0.0452023071381502,-0.9691223143815069
170591746620577,-2.666868684297021,908,0.0653429038617137,-2.666868684297021
170692986810487,-2.092971462085529,752,0.0672170763845647,-2.092971462085529
170791776869294,-2.2478753643947464,360,0.0600373091429332,-2.2478753643947464
170979477285949,-2.0685851187002307,713,0.043389653520373,-2.0685851187002307
171045469818684,-1.6700053422796164,688,0.0600373091429332,-1.6700053422796164
171290798608593,-3.556285070000814,889,0.0589460608531652,-3.556285070000814
171511240790524,-2.8025684103987967,357,0.0262838272188546,-2.8025684103987967
171526647937477,-2.5073317846423246,576,0.0653429038617137,-2.5073317846423246
171544397274614,-2.329485552738671,799,0.0765432789165805,-2.329485552738671
171547641991926,-2.812625797344678,488,0.0600373091429332,-2.812625797344678
171746468529115,-3.429450023379194,800,0.1419958164752356,-3.429450023379194
172020917575580,-2.809129687770558,925,0.0653429038617137,-2.809129687770558
172132762873636,-1.9556780146292148,804,0.0489823470743429,-1.9556780146292148
172365997099202,-2.527060883589092,211,0.0826456231190062,-2.527060883589092
172371109644420,-2.4572761616072216,930,0.0653429038617137,-2.4572761616072216
172387483105216,-2.5987342672220293,705,0.1781219332485197,-2.5987342672220293
172391955301011,-2.0026744219002484,164,0.0653429038617137,-2.0026744219002484
172434730983905,-3.0566569065289317,343,0.0600373091429332,-3.0566569065289317
172461422597650,-2.096666520040462,828,0.0600373091429332,-2.096666520040462
172506877879971,-2.3272815999746967,658,0.0600373091429332,-2.3272815999746967
172821801369637,-3.3127131663152545,693,0.1419958164752356,-3.3127131663152545
172969960437177,-2.168525038959084,853,0.0600373091429332,-2.168525038959084
172983785370020,-3.3773449695827695,794,0.0489823470743429,-3.3773449695827695
173013166080805,-1.4261966192193651,1068,0.0672170763845647,-1.4261966192193651
173098439216288,-1.8733970495544998,873,0.0653429038617137,-1.8733970495544998
173156703372281,-2.978994474945374,747,0.0600373091429332,-2.978994474945374
173316929343488,-2.459159256695918,449,0.0826456231190062,-2.459159256695918
173444240504022,-1.8043713739642289,823,0.0600373091429332,-1.8043713739642289
173456256999506,-2.3687312513522345,452,0.0765432789165805,-2.3687312513522345
173604836117848,-4.0526099000716584,195,0.0653429038617137,-4.0526099000716584
173714228456334,-2.6342478196960584,244,0.0826456231190062,-2.6342478196960584
173724210060708,-2.182080068269831,800,0.0489823470743429,-2.182080068269831
173734620177747,-2.1302368885225915,527,0.0600373091429332,-2.1302368885225915
173739185850889,-2.347441481361709,330,0.0262838272188546,-2.347441481361709
173846112276332,-1.5256090502546396,685,0.0672170763845647,-1.5256090502546396
173854412004402,-2.681196882133363,160,0.0600373091429332,-2.681196882133363
174223993968068,-3.513248301841448,373,0.0653429038617137,-3.513248301841448
174260911976036,-2.8017666722670396,667,0.0600373091429332,-2.8017666722670396
174341395145466,-3.208230530290078,376,0.1419958164752356,-3.208230530290078
174374517675993,-2.305327649113944,149,0.0653429038617137,-2.305327649113944
174553241483844,-1.9398780831456812,558,0.0600373091429332,-1.9398780831456812
174807192245230,-2.15829588166362,246,0.0589460608531652,-2.15829588166362
175054179951091,-2.6096371874401747,359,0.0653429038617137,-2.6096371874401747
175078134472797,-3.1422715816879103,316,0.0653429038617137,-3.1422715816879103
175102939199867,-2.491932819680049,1063,0.0262838272188546,-2.491932819680049
175131193104788,-2.4676179629039523,696,0.0653429038617137,-2.4676179629039523
175490616354469,-2.9310420790697727,464,0.0262838272188546,-2.9310420790697727
175515468883505,-1.767465954409732,928,0.0589460608531652,-1.767465954409732
175554366747657,-2.601409913972037,680,0.1419958164752356,-2.601409913972037
175631811483722,-3.9579486967414166,780,0.1419958164752356,-3.9579486967414166
175720588601107,-2.1079491028477957,250,0.0262838272188546,-2.1079491028477957
175724148418930,-2.1887177970872984,337,0.0262838272188546,-2.1887177970872984
175785907971746,-1.7231042286104237,798,0.0262838272188546,-1.7231042286104237
175810198675214,-2.3494503866325944,350,0.0262838272188546,-2.3494503866325944
175898350840501,-2.5465844338633556,632,0.1062563664002187,-2.5465844338633556
176003381057305,-1.928049323876125,798,0.0489823470743429,-1.928049323876125
176132596745584,-2.469692554795442,562,0.0826456231190062,-2.469692554795442
176153839340680,-2.2707379831889494,831,0.0600373091429332,-2.2707379831889494
176307230301619,-2.38786548554374,91,0.0600373091429332,-2.38786548554374
176482782374953,-2.8365423463548063,933,0.0489823470743429,-2.8365423463548063
176509918973389,-3.56988687371934,804,0.0489823470743429,-3.56988687371934
176748794498897,-2.6158985427166717,448,0.0262838272188546,-2.6158985427166717
176799387526875,-2.303263809663366,914,0.0600373091429332,-2.303263809663366
177047162181797,-1.7958351671166106,281,0.0452023071381502,-1.7958351671166106
177055167327312,-1.279829529161289,406,0.0452023071381502,-1.279829529161289
177330963118986,-0.529464161128261,732,0.0687563201086147,-0.529464161128261
177406634339834,-1.5389291795991915,245,0.0262838272188546,-1.5389291795991915
177447767752658,-2.4151241914507713,233,0.0262838272188546,-2.4151241914507713
177518602623961,-2.33667926020602,800,0.0826456231190062,-2.33667926020602
177656164031957,-1.9133814630882777,396,0.0262838272188546,-1.9133814630882777
177662358469232,-2.243391946998048,716,0.1062563664002187,-2.243391946998048
177708628251511,-2.945949316726911,760,0.0489823470743429,-2.945949316726911
177867612436569,-2.833796164304455,642,0.0826456231190062,-2.833796164304455
178117027160469,-2.2007324854950063,805,0.0600373091429332,-2.2007324854950063
178333144519320,-3.4618435486219874,837,0.1419958164752356,-3.4618435486219874
178364018583973,-1.6437970959571846,935,0.0262838272188546,-1.6437970959571846
178437723670607,-1.9576840282194756,233,0.0589460608531652,-1.9576840282194756
178868111044736,-3.1455569245483557,412,0.1419958164752356,-3.1455569245483557
179037489861671,-2.341451703499872,246,0.0826456231190062,-2.341451703499872
179334972050955,-3.1175897349440076,788,0.1010329955898673,-3.1175897349440076
179342565079311,-2.8905504043075956,925,0.0826456231190062,-2.8905504043075956
179604293431171,-1.8342278485377903,793,0.0589460608531652,-1.8342278485377903
179726595227046,-3.154877223635887,786,0.0600373091429332,-3.154877223635887
179836808142187,-1.7298875782597076,930,0.043389653520373,-1.7298875782597076
180006139133982,-2.943272065410456,990,0.0653429038617137,-2.943272065410456
180536637683325,-2.7336770801806924,194,0.0600373091429332,-2.7336770801806924
180552486045461,-2.7680821113124603,588,0.0653429038617137,-2.7680821113124603
180572836253711,-1.2874256265611261,518,0.0826456231190062,-1.2874256265611261
180621280061822,-3.446746136357379,579,0.0489823470743429,-3.446746136357379
180637755967801,-2.783065139082374,974,0.0653429038617137,-2.783065139082374
180727366268840,-2.2815466557389934,112,0.0653429038617137,-2.2815466557389934
180901917521217,-1.7281611780403876,512,0.0262838272188546,-1.7281611780403876
180908258498040,-2.265256122034278,225,0.1062563664002187,-2.265256122034278
180991616172640,-1.9208637197508551,541,0.0489823470743429,-1.9208637197508551
180994058599559,-1.6853225909962204,654,0.0262838272188546,-1.6853225909962204
181072202049958,-2.006785614078722,643,0.0653429038617137,-2.006785614078722
181082020650029,-3.4084024621320252,844,0.1419958164752356,-3.4084024621320252
181145253015277,-1.4340096787177212,292,0.0262838272188546,-1.4340096787177212
181211557047295,-2.4986053286716574,783,0.0600373091429332,-2.4986053286716574
181308534947453,-1.112488449325196,543,0.0262838272188546,-1.112488449325196
181356748675895,-1.8489138891766221,59,0.0653429038617137,-1.8489138891766221
181399470032847,-3.2381055485144064,844,0.0653429038617137,-3.2381055485144064
181467433815612,-1.5337549267934616,448,0.0262838272188546,-1.5337549267934616
181688688290343,-2.0218815522609415,880,0.0600373091429332,-2.0218815522609415
181810306917010,-2.504827502268318,420,0.0600373091429332,-2.504827502268318
181852348505479,-0.42898395423560076,686,0.0687563201086147,-0.42898395423560076
181877539523521,-0.9503702001611349,481,0.0452023071381502,-0.9503702001611349
182012862144805,-2.019465807343146,372,0.1062563664002187,-2.019465807343146
182046393780247,-2.4360635407755957,798,0.0653429038617137,-2.4360635407755957
182231273221449,-4.116742931904522,816,0.1419958164752356,-4.116742931904522
182289480746373,-1.9325359974645273,469,0.0262838272188546,-1.9325359974645273
182417549537517,-1.581006128896063,779,0.0765432789165805,-1.581006128896063
182428253384412,-1.847247455862159,796,0.0489823470743429,-1.847247455862159
182497410284537,-1.952705236386867,779,0.0653429038617137,-1.952705236386867
182748938251870,-3.081744504898588,342,0.0765432789165805,-3.081744504898588
182878123210123,-0.4426629827305002,1012,0.0687563201086147,-0.4426629827305002
182952651036105,-0.7277445174597756,695,0.0687563201086147,-0.7277445174597756
183191291000302,-3.1862257738720707,458,0.0589460608531652,-3.1862257738720707
183309109136638,-2.359639431051004,119,0.0653429038617137,-2.359639431051004
183315263393486,-1.2200794240126944,589,0.0600373091429332,-1.2200794240126944
183343538453397,-2.909071320077122,975,0.0653429038617137,-2.909071320077122
183471219906923,-1.0817768218520374,899,0.0672170763845647,-1.0817768218520374
